,Attr1,Attr2,Attr3,Attr4,Attr5,Attr9,Attr13,Attr15,Attr19,Attr20,Attr21,Attr27,Attr28,Attr29,Attr30,Attr32,Attr37,Attr39,Attr41,Attr42,Attr43,Attr47,Attr52,Attr55,Attr57,Attr59
4735,-0.25009,1.2035,-0.072893,0.79495,-131.06,0.79808,-0.26432,-2082.5,-0.31337,68.018,0.69643,0.0,-0.10161,4.7003,1.5044,188.54,0.16209,0.011537,1.0249,0.0,121.19,78.878,0.51654,-3656.0,1.2287,-4.0575
4736,0.001045,0.56252,0.25148,2.0464,-13.149,2.8384,0.015953,4534.4,0.001718,45.104,1.05,0.95408,0.49486,3.458,0.19487,31.803,0.43784,0.028224,0.17767,0.022948,62.035,46.414,0.087132,722.0,0.002389,0.73646
4737,0.018938,0.61798,0.051997,1.0994,-9.6834,0.99053,0.010535,5397.5,0.004774,14.453,1.0355,0.077378,0.12244,3.9362,0.13104,47.696,4.4195,0.007812,0.37735,0.007812,43.721,14.316,0.13068,448.96,0.049852,0.24912
4738,0.015591,0.39714,-0.10295,0.69407,-125.18,0.86463,0.095246,1760.2,0.024909,63.263,1.1491,2.0014,-0.13433,5.6324,0.45912,147.29,2.0376,0.035512,0.1325,0.045215,91.766,65.592,0.40354,-44160.0,0.025862,0.06815
4739,0.012581,0.38049,0.22322,1.6768,-140.95,0.70839,0.080891,2423.6,0.01776,240.34,1.0185,1.3665,0.49943,3.8983,0.5182,180.77,1.709,0.059896,0.14059,0.06422,278.05,255.65,0.49526,1766.2,0.020309,0.081793
4740,0.016336,0.28535,0.42678,2.5807,42.297,1.5478,0.027954,2407.2,0.00908,58.156,0.99288,4.5985,1.4074,4.1392,0.17931,64.577,77.167,0.014042,0.21337,0.009926,161.46,58.984,0.17692,5880.2,0.022859,0.008163
4741,-0.2094,1.3743,-0.24222,0.72102,-132.81,1.7825,-0.097475,-2886.9,-0.11747,64.83,0.90725,0.0,-0.6477,4.6317,0.76489,203.7,0.62739,0.035716,1.2851,0.0,125.57,74.278,0.55807,-10373.0,0.5595,-1.3177
4742,0.083287,0.30609,0.083844,1.4348,-13.98,1.3389,0.14579,572.35,0.062204,32.542,1.2058,13.613,0.11591,3.7587,0.20122,55.296,124.55915970896126,0.049448,0.048582,0.073272,62.817,34.234,0.1515,480.99,0.12003,0.0
4743,0.35347,0.62483,0.11729,1.1884,-17.22,5.0917,0.076625,584.54,0.069419,23.216,1.1099,14.229,0.45074,3.3633,0.10763,48.053,124.77697415904188,0.071353,0.049967,0.074658,46.249,25.0,0.13165,270.73,0.94214,0.0
4744,0.017655,0.64732,0.13691,1.239,-147.04,1.2601,0.034933,5367.5,0.018624,181.68,0.95031,1.7198,0.4717,3.7462,0.5137,170.16,1.4035,0.024868,0.33622,0.034621,204.67,186.32,0.46619,763.22,0.05006,0.16668
4745,0.002538,0.12433,0.26859,4.74,32.669,0.8807,0.054541,944.76,0.005119,74.862,1.0725,3.8473,0.40722,4.1938,0.049991,26.796,18.804,-0.11076,0.093808,0.000742,106.5,67.398,0.073415,4196.3,0.002899,0.009704
4746,0.045316,0.30824,0.32133,4.5516,34.594,1.0431,0.095134,1133.8,0.043444,80.074,1.2056,8.223,0.5463,4.0894,0.20015,33.163,1.6059,0.045352,0.099092,0.047716,108.6,83.878,0.090858,3948.2,0.065509,0.16471
4747,0.027128,0.44463,0.24803,2.239,-18.847,1.272,0.069604,1833.0,0.021326,79.296,1.1638,1.4866,0.44949,3.8267,0.33829,62.813,0.7487,0.08554,0.10272,0.065151,116.08,86.713,0.17209,1664.0,0.048846,0.41331
4748,0.005918,0.63351,-0.17765,0.71117,-57.687,1.5301,0.10888,1387.9,0.005649,3.8236,1.6289,30.963,-0.31579,3.6483,0.36871,147.36,125.75164740567088,0.00432,0.12679,0.005617,81.808,3.8402,0.40373,-790.37,0.016148,0.0
4749,0.16035,0.364,0.15653,1.7296,26.768,1.6242,0.14125,579.09,0.098722,10.57,1.2075,19.247,0.24888,4.2884,0.21915,53.074,2.1681,0.091594,0.051031,0.10385,80.473,11.636,0.14541,3041.1,0.25211,0.23499
4750,0.52865,0.58662,0.083785,1.2326,-36.583,2.4676,0.24372,356.03,0.21424,41.247,1.3602,34.584,0.15068,3.3308,0.23022,63.663,1.9325,0.16318,0.035553,0.19341,61.836,49.289,0.17442,179.46,1.2789,0.20668
4751,0.006337,0.49522,0.064964,1.1324,-24.678,4.8536,0.012009,3101.1,0.001306,27.107,0.99713,464.2206836041634,0.14622,3.2648,0.10095,39.477,124.53850054192452,0.00029,0.31775,0.0,40.497,28.996,0.10816,119.53,0.012555,0.0
4752,0.013737,0.80821,0.090301,1.1335,-108.83,1.0183,0.044122,6565.8,0.016843,136.29,1.2159,2.5772,0.38671,3.5315,0.7885,248.86,2.9255,0.026087,0.53711,0.021978,272.32,139.95,0.68182,307.06,0.071625,0.6884
4753,0.000284,0.81963,0.072897,1.2239,-105.82,0.64006,0.052155,8961.7,0.010298,150.15,1.3497,1.0714,0.12118,4.5098,1.2754,175.76,0.30911,-0.05629,0.21742,0.15447,225.08,142.14,0.48153,2357.7,0.001572,2.4242
4754,0.10883,0.33968,0.40251,2.3221,-45.385,1.4485,0.13583,630.14,0.097098,139.82,1.2563,7.2016,1.3735,4.5676,0.19664,86.462,4.3146,0.11276,0.051721,0.1124,163.67,157.59,0.23688,14871.0,0.16481,0.053368
4755,-0.089367,0.4505,0.17677,1.4512,-60.002,1.0102,-0.036513,-3705.2,-0.086097,109.13,0.87874,0.10582,0.40973,4.3901,0.33444,118.85,3.4947,0.010476,0.20289,0.010476,156.36,110.24,0.32563,4340.2,-0.168,0.11037
4756,0.017324,0.45963,0.36961,2.2427,-37.311,0.94185,0.043992,4048.9,0.016095,177.86,1.2172,1.5759,1.1101,4.5339,0.48065,120.33,1.2953,0.042061,0.22641,0.043949,255.26,185.67,0.32967,12637.0,0.03206,0.2973
4757,0.10361,0.27623,0.41918,2.5398,34.176,2.1104,0.10399,459.41,0.061256,40.708,1.3695,68.726,1.3584,3.9853,0.12322,49.448,120.85957646347644,0.047863,0.044564,0.055168,116.5,42.755,0.13548,4052.6,0.14316,0.0
4758,-0.012887,0.5685,0.1949,1.3704,-51.936,2.1397,0.022253,4358.1,-0.011913,72.353,0.96107,-0.83448,0.69876,4.1372,0.25328,89.195,11.732,-0.006296,0.36213,-0.009709,106.39,71.901,0.24437,2673.3,-0.029866,0.058656
4759,-0.091721,0.54414,0.25514,1.5492,5.7813,4.6733,-0.005005,-8491.1,-0.019627,9.8495,1.268,-2.5315,0.91038,3.2941,0.11323,35.646,16.694,-0.01796,-12.67,-0.014928,50.848,9.6757,0.097661,502.26,-0.2012,0.078004
4760,0.030232,0.52071,0.32103,3.4566,-0.42186,0.70124,0.091818,2951.8,0.043112,163.0,1.2153,463.82986555827904,0.58552,4.5424,0.65217,91.562,0.35881,0.00442,0.50818,0.0,197.74,219.41,0.25086,11194.0,0.063076,0.80568
4761,0.26493,0.30442,0.39378,2.2953,27.824,2.6943,0.10448,394.72,0.098329,26.909,1.1088,12.121,1.303,4.3079,0.10917,44.946,116.760678754088,0.083696,0.035551,0.099789,92.374,29.366,0.12314,8001.5,0.38088,0.0
4762,0.10956,0.26951,0.19438,1.7735,1.0949,2.3122,0.081633,521.16,0.058474,29.102,1.1465,54.58,0.35069,3.3861,0.11063,42.436,14.364,0.065125,0.047011,0.059487,67.623,31.129,0.11626,472.89,0.14999,0.024907
4763,0.28716,0.17855,0.34897,2.9605,99.767,1.1371,0.25744,222.63,0.25254,54.982,1.0606,0.0,0.73775,4.0352,0.087967,101.6,121.17356259437764,0.001047,1.0674,0.0,143.31,97.763,0.27835,3784.3,0.34957,0.0
4764,0.18894,0.085883,0.91412,11.644,59.016,3.012,0.081236,128.11,0.081104,55.503,1.1494,7.5335,35.73144021346771,3.685,-0.030638,11.265,120.52553346987344,0.076133,0.012463,0.076133,99.592,60.076,0.030863,4425.8,0.2067,0.0
4765,0.029415,0.1703,0.45491,3.6713,28.162,2.7728,0.045495,492.74,0.010608,31.379,1.0365,0.28797,1.2138,3.398,0.028686,22.502,123.8910193935152,0.003791,0.04874,0.007117,69.298,31.499,0.06165,1137.4,0.035452,0.0
4766,0.076635,0.11244,0.51791,5.6145,50.283,2.6567,0.057753,267.48,0.028846,25.664,1.1093,464.15229836358,1.4003,3.6075,-0.033392,17.959,122.92583542955646,0.004632,0.048803,0.0,55.747,29.889,0.049202,2097.8,0.086344,0.0
4767,-0.049544,0.15725,0.53122,4.6739,62.069,2.9905,0.026465,725.21,-0.016567,9.3826,1.0577,0.0,1.6387,3.6375,-0.07376,19.195,122.64102050630898,0.007686,0.040731,0.0,36.064,10.205,0.05259,2305.7,-0.058789,0.0
4768,0.020699,0.66587,0.24985,1.3894,256.13,1.1148,0.79629,273.79,0.018568,281.61,0.95154,0.0,2.3024,3.835,0.59196,138460.0,1.2948,0.007675,0.025601,0.0,288.17,185610.0,379.35,1708.9,0.061949,0.07254
4769,0.02198,0.38858,0.34921,2.4929,7.8168,2.3927,0.026014,2278.6,0.011893,43.11,1.1571,1.9892,0.83767,4.0023,0.15633,36.412,2.0986,0.020007,0.14389,0.0235,84.232,43.99,0.099759,3510.2,0.03595,0.23421
4770,0.18891,0.095661,0.47457,5.9609,69.579,1.5225,0.166,138.15,0.12408,54.008,1.1292,141.68,1.1042,3.9677,-0.060047,26.11,120.54419451756686,0.12167,0.012826,0.12136,91.095,61.49,0.071535,4405.3,0.20889,0.0
4771,0.3169,0.13673,0.30014,3.2267,61.09,1.2351,0.23392,133.43,0.1982,20.227,1.2301,2.4481,0.53117,4.5723,0.042221,38.005,178.99,0.19821,0.012018,0.19821,83.132,24.982,0.10412,11211.0,0.4002,0.002444
4772,-0.21248,1.1735,-0.20052,0.82686,-76.012,2.4966,-0.082446,-2081.0,-0.088592,51.816,1.3295,-2.931,-4.7324,4.4546,0.45967,158.84,507.16,-0.065949,-0.2615,-0.066064,135.67,48.61,0.43519,-5711.5,1.2245,-0.006855
4773,0.15237,0.44427,0.038712,1.1143,-21.624,1.9389,0.14478,577.67,0.10403,14.097,1.2916,9.4791,0.062181,4.3386,0.20745,72.052,2.8662,0.11504,0.048687,0.11613,51.438,15.93,0.1974,844.29,0.27417,0.18994
4774,-0.1173,0.57942,-0.52828,0.049477,-1601.5,0.020926,-45.694,-1830.5,-46.393,0.0,0.6479,-9.8451,-0.54322,3.5557,227.98,1678.9,1.1631,-47.047,-0.16255,-47.047,3337.2,0.0,4.5998,-1899.2,-0.63127,0.12724
4775,0.015146,0.33858,0.41974,2.2441,31.593,1.2679,0.84271,115.66,0.011945,147.05,0.79952,0.0,1.7282,4.1072,0.26558,0.0,0.0,0.008665,0.010714,0.0,217.04,-58.201124360414205,-0.024946930369756,5372.9,0.022899,0.0
4776,0.089459,0.42625,0.41176,2.6535,43.755,1.387,0.090443,1240.2,0.078403,66.706,0.99765,42.831,1.2139,3.6757,0.30544,70.573,2.3539,0.071441,0.11314,0.078502,172.21,71.838,0.19335,1951.3,0.15592,0.30159
4777,0.057187,0.59409,-0.05086,0.83859,-93.594,0.7124,0.18712,1626.7,0.10056,48.612,1.4153,4.5459,-0.069124,4.864,0.81043,184.66,0.62649,0.12578,0.13279,0.12277,126.73,55.606,0.50592,-3718.9,0.14089,0.66593
4778,0.23187,0.12061,0.53352,5.4233,113.05,1.2216,0.20833,129.25,0.17466,27.932,1.1847,2.2163,1.5426,4.2676,0.058635,32.894,114.84996518220268,0.18142,0.011276,0.18142,139.3,34.122,0.09012,9878.8,0.26527,0.0
4779,0.067257,0.073298,0.85783,12.703,47.813,0.80991,0.2367,139.56,0.08553,0.0,0.75744,463.8399364921565,12.456,3.395,-0.02735,33.755,121.8482611725897,0.021382,0.015205,0.04724,30.129,0.0,0.09248,2130.0,0.072577,0.0
4780,0.015037,0.27358,0.39581,2.4862,13.629,1.0132,0.026086,2452.6,0.010791,72.44,1.0888,0.17371,1.1714,4.6327,0.062046,63.1,48.49,0.017145,0.17764,0.017145,106.81,73.394,0.17288,16989.0,0.027873,0.01347
4781,0.13306,0.4691,0.50532,2.0781,43.322,3.0261,0.066013,857.11,0.053929,18.689,1.0151,42.818,19.468,3.2276,0.026804,58.927,124.12805643962244,0.040571,0.082415,0.050613,70.039,19.479,0.16144,853.4,0.25063,0.0
4782,0.21461,0.075541,0.85767,12.354,-185.46,2.1015,0.71152,18.44,0.10212,31.049,1.0722,0.0,12.842,4.0913,-0.04513,1049.8688008971797,114.091756288206,0.026736,0.001966,0.0,129.17,175.5268896084128,0.8495447751664298,10582.0,0.23214,0.0
4783,0.28812,0.15457,0.76361,5.9402,225.51,1.6364,0.27562,125.09,0.21744,0.0,0.69593,460.6,9.3323,2.6443,-0.046486,43.915,123.22150092611692,0.2149,0.011493,0.21579,149.24,0.0,0.12032,336.66,0.34079,0.0
4784,0.37221,0.70548,0.16015,1.2569,-27.845,2.5232,0.17266,591.04,0.14751,41.696,1.7138,0.0,0.73959,4.0102,0.27642,125.91,23.042,0.003833,0.37055,0.0,111.2,58.225,0.34496,1639.6,1.2637,0.072973
4785,0.19251,0.25986,0.30216,2.1628,115.4,1.2318,0.21376,360.22,0.19729,0.0,1.0892,14.173,0.6899,2.9636,0.1668,98.887,124.54056812347795,0.22132,0.031402,0.20746,150.06,0.0,0.27092,277.89,0.2601,0.0
4786,-0.037317,0.46699,-0.10414,0.777,-160.97,0.99077,0.047723,5251.7,-0.054869,91.715,1.2509,-0.077602,-0.16344,5.0992,0.55143,248.31,137.92987446161504,-0.007832,0.23823,-0.007832,145.01,90.868,0.6803,-13085.0,-0.070223,0.0
4787,0.096078,0.65478,0.29195,1.8115,14.31,2.3272,0.073851,1390.6,0.050407,31.6,1.328,7.0037,0.83825,3.7065,0.2533,58.853,2.0243,0.041258,0.11403,0.058802,91.355,32.96,0.16124,1485.2,0.27831,0.64426
4788,0.038065,0.98653,-0.58636,0.40564,-136.75,1.0412,0.05673,3304.9,0.021009,16.381,4.8043,0.46133,-0.97755,4.3037,0.42108,195.2,136.90336437795187,0.044309,0.21102,0.044309,41.86,17.055,0.53481,-11799.0,-1.5734,0.0
4789,-0.022307,0.63251,0.24183,1.4246,7.7037,2.1058,0.00402,27274.0,-0.010615,25.471,0.92117,-0.99658,1.2816,4.298,0.29984,98.042,25.975,-0.006779,1.0784,-0.00535,131.74,25.3,0.26861,4802.8,-0.060701,0.0696
4790,0.35438,0.46978,0.46871,1.9977,64.664,2.9096,0.1218,483.85,0.1218,20.011,1.2929,464.1920448724797,7.62,3.2591,0.046084,100.88,124.18573602701372,0.000482,2.212972958024235,0.0,75.133,34.253,0.27638,851.07,0.66837,0.0
4791,0.058841,0.88466,0.26205,1.3656,-30.3,2.4665,0.032557,4021.2,0.030431,66.669,1.3601,2.512,12.341,3.6026,0.35775,111.57,3.1485,0.049387,0.2334,0.049099,143.26,69.75,0.30401,1.3656,0.51014,1.4546
4792,0.15264,0.27629,0.64156,6.7834,45.902,2.1037,0.10697,448.13,0.09014,17.335,0.92838,141.35,2.592,3.6564,0.13134,20.932,59.159,0.080487,0.0445,0.081546,78.592,18.852,0.057347,2908.0,0.21092,0.015242
4793,0.025616,0.3557,0.42086,2.3456,85.294,1.2392,0.048151,2175.9,0.020671,37.35,2.2813,2.6414,1.58,4.1818,0.26122,91.129,118.14972503638464,-0.010941,0.21937,0.016135,205.1,36.946,0.24967,6395.8,0.039758,0.0
4794,0.29074,0.26807,0.73193,3.7304,38.955,6.795,0.052733,273.07,0.052102,1.9282,1.7353,5.5817,15.999186952569357,2.815,-0.029401,15.201,124.61883044255666,0.052742,0.02464,0.052739,28.585,2.0356,0.041647,478.0,0.39723,0.0
4795,0.000285,0.68691,0.021155,1.0408,-44.605,0.49213,0.022324,22822.0,-0.001004,56.692,1.302,0.95419,0.045943,5.4156,1.0119,413.44,2.7969,0.070053,0.51338,0.0673,260.06,60.962,1.1327,5508.0,0.000911,0.52884
4796,0.004028,0.72987,0.1538,1.2525,-79.49,1.7656,0.018486,8162.1,0.002281,101.51,1.3,0.74841,0.64908,3.8763,0.41172,132.13,4.2925,0.046779,0.38318,0.019756,151.33,106.49,0.362,1156.9,0.01491,0.2346
4797,0.054095,0.22732,0.68942,4.0329,104.1,1.5323,0.074944,722.5,0.035303,86.357,0.93819,0.0,8.2805,3.854,0.14541,69.757,119.90742470879532,9.1e-05,0.12474,0.0,217.18,111.25,0.19112,4925.7,0.070009,0.0
4798,0.21847,0.02362,0.8541,37.16,74.703,4.4062,0.074817,26.153,0.061216,0.0,2.1192,4.6939,6.9848,2.6733,-0.067212,2.092,95.52700068405272,0.064669,0.002282,0.064689,45.28,0.0,0.005731,402.49,0.22376,0.0
4799,0.066684,0.54351,0.36195,1.666,64.946,2.0221,0.046927,2090.6,0.041532,1.4119,1.7371,9.4737,3.8283,3.901,0.26877,102.45,121.828961146777,0.042398,0.17289,0.046428,162.22,1.4745,0.28069,2881.4,0.14608,0.0
4800,0.0,1.1047,-0.23251,0.7895,-106.8,2.0777,-0.00935,-20755.0,-0.018204,66.86,1.0866,-0.14831,-1.8174,3.9857,0.47493,193.37,4756.0,-0.003482,3.2994,-0.003482,132.49,66.628,0.52979,-2250.0,0.0,-0.000987
4801,0.062309,0.2482,0.1322,2.3231,-18.123,0.71092,0.15005,849.29,0.10827,81.418,1.242,4.2907,0.17217,3.6857,0.28069,59.337,0.521,0.1354,0.063654,0.14105,92.622,94.169,0.16257,641.14,0.08288,0.18777
4802,0.001155,1.0032,0.016613,1.0201,-55.082,2.2399,0.000767,213260.0,0.000516,37.332,1.0322,0.0,0.1066,2.9869,0.44615,206.14,91.70653484995724,0.003673,59.536,0.0,135.04,57.067,0.56477,16.12,-0.36455,0.0
4803,0.22501,0.54107,0.20459,1.4722,6.8001,1.8349,0.13393,803.64,0.12263,34.417,1.4509,24.733,0.56499,4.2541,0.26878,100.06,121.19812309105632,0.13862,0.071164,0.12682,116.95,39.956,0.27415,3672.8,0.4903,0.0
4804,0.11274,0.11342,0.50904,5.8135,84.729,0.65061,0.25937,245.33,0.20624,95.717,1.1594,4.8524,1.3215,5.0275,0.17433,105.96,57.918,0.4401,0.020089,0.23614,198.58,166.93,0.28348,5.8135,0.12775,0.00869
4805,-0.11725,0.80461,-0.038532,0.9511,-36.464,3.1333,-0.025403,-3689.7,-0.037421,25.223,1.0833,464.2212250493167,-0.1538,2.9833,0.25446,109.13,125.76133850711416,0.001562,0.71224,0.0,85.511,29.985,0.29897,-37.079,-0.60011,0.0
4806,0.80238,0.16309,0.77217,6.3423,7.5483,3.5643,0.22512,74.189,0.22512,24.221,5.0707,463.9767024929848,9.2711,3.9641,0.030884,22.156,117.73929857542932,0.009246,1.1784,0.001294,38.707,36.257,0.060703,7109.2,0.95874,0.0
4807,0.001251,0.4579,0.10256,1.2263,-77.927,1.0263,0.019661,5560.8,0.004091,98.85,1.2636,0.37835,0.23089,4.4343,0.29436,111.05,30.346,0.036867,0.1878,0.036867,129.42,101.44,0.30426,2788.0,0.002307,0.008618
4808,-0.18943,0.039333,0.50653,13.878,204.21,0.9888,-0.31445,-77.555,-0.3708,43.358,1.0885,-4.0227,1.1154,4.4174,-0.42119,24.114,111.38283688008828,-0.40683,-0.006268,-0.40683,87.347,42.872,0.066065,13243.0,-0.22509,0.0
4809,-0.006258,0.31059,0.19139,1.6168,-31.808,1.0034,0.011142,8816.0,-0.003943,90.663,1.1919,0.07624,0.38406,5.2118,0.26511,98.461,686.43,0.007598,0.39006,0.007598,155.68,90.974,0.26976,31166.0,-0.009077,0.000454
4810,0.00403,0.50642,-0.11019,0.78095,-155.34,0.70122,0.012074,21832.0,0.000461,63.789,0.82958,-1.3182,-0.18149,5.5734,0.72219,331.68,80.131,0.21056,-0.57984,-0.053129,203.13,79.077,0.88931,0.78095,0.0,0.006834
4811,0.007371,0.52506,0.029834,1.078,-15.373,0.9996,0.039718,2621.6,0.005498,20.76,1.1202,0.11773,0.050783,4.3603,0.22632,75.864,2.1624,0.011778,0.2039,0.011778,60.074,20.751,0.20785,684.0,0.015589,0.30108
4812,0.051196,0.57839,0.16621,1.3346,0.55283,1.9468,0.067779,1599.9,0.036826,26.783,1.0086,2.7465,0.49317,4.05,0.29461,98.739,7.8078,0.056738,0.11928,0.052074,119.53,28.394,0.27052,1865.0,0.12143,0.158
4813,0.010085,0.57286,0.37026,1.6463,39.395,1.4842,0.021647,6507.8,0.008672,51.238,1.1615,3.1255,6.5097,3.6345,0.38048,141.55,122.46252234636746,0.004787,0.50521,0.01249,229.35,51.484,0.38781,1595.9,0.023611,0.0
4814,0.10374,0.88185,-0.039758,0.9523,-59.288,2.0249,0.078155,2033.9,0.051234,38.617,1.1006,5.1693,-0.19271,3.3687,0.37788,155.84,124.92041149963252,0.03597,0.18457,0.051731,111.49,40.058,0.42696,-92.914,0.87805,0.0
4815,-0.021644,0.72183,0.086082,1.3081,-65.043,1.0054,0.022854,16912.0,-0.055447,104.12,1.1597,0.056185,0.13566,4.7752,1.035,150.4,0.38655,0.005589,0.415,0.005589,184.58,104.68,0.41207,5130.3,-0.082563,1.6877
4816,0.29982,0.2681,0.55463,3.0688,37.763,1.1687,0.17922,230.24,0.1579,52.875,0.99948,1.7438,3.1287,4.0494,0.012539,48.224,118.64490845681628,0.14921,0.021796,0.14921,89.396,61.795,0.13212,6215.1,0.45891,0.0
4817,0.036238,0.43785,0.33605,2.5405,17.78,0.71529,0.10521,2123.6,0.068567,152.98,1.1654,3.2322,0.7538,4.2175,0.54178,115.89,3.9647,0.039454,0.15139,0.098133,255.27,151.94,0.3029,2.5405,0.064464,0.11414
4818,0.19169,0.18867,0.61359,4.2521,85.862,1.8089,0.11873,320.64,0.10597,39.92,0.98158,43.268,3.1031,3.6859,0.005404,42.236,122.00239141337164,0.098633,0.030036,0.10299,119.25,44.288,0.11571,2976.8,0.23626,0.0
4819,0.13691,0.62676,0.11785,1.188,0.005373,1.0494,0.054318,1101.0,0.043086,10.984,1.4163,0.51466,0.46145,4.2518,0.12726,62.76,122.78765473365864,0.049042,0.089371,0.049042,57.437,11.527,0.17195,2104.5,0.36793,0.0
4820,0.074415,0.70386,-0.004158,0.99373,-88.679,1.11,0.098727,1955.3,0.069785,68.78,1.1708,1.0695,-0.01218,5.2194,0.50278,201.78,9.9388,0.096355,0.13877,0.096355,162.64,76.344,0.55281,-689.0,0.26852,0.14809
4821,0.039864,0.93521,-0.14506,0.46071,-200.6,0.7257,0.13715,3429.7,0.054933,54.823,1.4743,0.0,-0.16558,5.0873,1.2883,188.06,0.02241,0.002209,0.5225,0.0,60.356,76.205,0.51522,-17734.0,0.61528,10.278
4822,0.17172,0.25597,0.59003,3.3051,58.271,0.96852,0.1669,425.26,0.14007,104.15,1.2444,1.3277,3.8313,4.176,0.16367,68.742,115.86972394320436,0.13708,0.039003,0.13708,223.31,100.87,0.18833,8848.9,0.24982,0.0
4823,0.088117,0.31157,0.44344,4.0668,52.741,2.1027,0.11721,461.42,0.041906,39.968,1.3531,0.0,1.0764,5.3704,0.084191,33.231,3.376,0.003102,0.06559,0.0,78.075,52.918,0.091045,104060.0,0.128,0.15394
4824,-0.11576,0.64355,0.12648,2.189,28.21,1.0419,-0.12538,-1644.9,-0.12543,13.051,0.62608,0.42033,0.16488,5.3633,0.55808,35.518,0.35768,0.040344,0.45983,0.040344,72.055,13.598,0.09731,29198.0,-0.32477,1.507
4825,0.27562,0.42947,0.099596,1.3535,-13.681,1.1906,0.2016,388.22,0.16832,25.867,1.5947,1.9307,0.16099,5.5117,0.20356,61.132,1.6208,0.16217,0.036069,0.16217,62.059,30.796,0.16748,32352.0,0.492,0.26368
4826,0.024181,0.46179,0.093319,1.429,-2.9572,0.80048,0.16766,1255.9,0.050197,38.577,1.2226,3.0231,0.13541,3.7317,0.49387,105.91,0.96571,0.063457,0.11397,0.051269,105.0,41.19,0.29015,503.18,0.04493,0.43529
4827,0.085633,0.27769,0.90994,11.103,121.22,1.4942,0.071404,950.03,0.071404,113.72,1.0058,2.4987,55.87367926605271,3.1784,-0.003336,24.924,2.8528,0.11727,0.052771,0.11739,175.15,128.82,0.068285,1372.0,0.11855,0.25939
4828,-0.10798,0.66082,0.38443,1.8581,-17.459,0.75633,-0.086031,-3706.9,-0.14169,169.99,0.94086,-3.1117,2.2941,3.7896,0.87193,208.99,2.2787,-0.034474,-0.53666,-0.10992,368.21,164.33,0.57258,2368.2,-0.31837,0.62128
4829,0.11637,0.16435,0.39824,3.5163,50.779,1.0909,0.14663,266.39,0.093574,47.511,1.2172,0.92099,0.89795,4.9356,0.043829,41.031,58.564,0.084427,0.025591,0.084427,106.53,51.829,0.11242,34333.0,0.14137,0.007397
4830,0.14715,0.51631,-0.037746,0.90699,-50.693,1.4735,0.12061,1060.4,0.099863,34.219,1.0346,4.7037,-0.059732,3.7878,0.34882,113.84,2.4521,0.11692,0.080404,0.12452,89.848,38.75,0.31188,-231.54,0.30422,0.19386
4831,0.045491,0.30989,0.2554,1.941,-3.4629,1.0622,0.14006,802.22,0.058433,95.291,1.2125,0.67765,0.53972,4.5411,0.29995,104.52,6.858,0.063797,0.069593,0.063797,187.8,101.22,0.28636,8878.4,0.074095,0.062695
4832,0.086807,0.52207,0.25432,2.0168,36.95,1.1413,0.1466,1285.0,0.10467,59.985,1.2477,1.5482,0.51322,4.9777,0.37868,103.01,1.2437,0.13565,0.095551,0.13565,131.34,68.462,0.28221,24162.0,0.24487,0.76708
4833,0.049678,0.19009,0.39398,3.3997,23.823,1.0918,0.1592,468.22,0.069947,91.78,1.1804,0.84354,0.89166,4.5935,0.019353,70.286,12.506,0.077261,0.040321,0.077261,108.65,100.21,0.19257,15451.0,0.07872,0.041066
4834,0.1675,0.073442,0.28303,4.8537,134.56,0.89695,0.30219,98.898,0.23066,7.9408,1.4368,431.68,0.4398,3.3098,-0.10966,34.852,124.53644247210192,0.14248,0.009147,0.22687,75.146,9.2602,0.095484,577.59,0.18078,0.0
4835,0.12489,0.17599,0.5997,4.4075,73.803,2.1311,0.097998,307.59,0.076136,35.49,1.1846,580.7,2.6735,2.7218,-0.059637,32.857,124.77256571837488,0.0826,0.028277,0.075489,80.734,38.686,0.09002,316.05,0.15157,0.0
4836,-0.000974,0.85341,0.12666,1.416,-21.414,0.99335,0.031292,10021.0,-0.00098,66.799,1.2373,0.82839,0.22264,3.893,0.84784,112.13,0.45421,0.002344,0.64919,0.01184,153.59,66.956,0.3072,990.09,-0.006643,3.7442
4837,0.14281,0.75939,-0.12445,0.81704,-47.873,2.8133,0.073378,1342.7,0.050762,24.557,1.2423,1.6237,-0.28015,3.7655,0.2539,99.659,4.6295,0.11445,0.065885,0.11395,65.074,27.731,0.27304,-725.33,0.59353,0.32902
4838,0.13695,0.31523,0.64568,3.0483,68.454,1.4037,0.10402,788.01,0.097563,107.03,1.0022,6.9812,16.518,3.8935,-0.060601,94.316,119.76280477449512,0.13093,0.063286,0.11183,144.78,123.16,0.2584,5053.1,0.19999,0.0
4839,0.23766,0.11663,0.76504,7.5616,177.54,1.4616,0.24884,117.04,0.20245,42.56,1.2927,55345.0,6.4633,3.6268,-0.37422,35.03,121.54900884877904,0.16879,0.01181,0.17883,47.228,51.203,0.095973,3239.9,0.26904,0.0
4840,0.15665,0.49442,0.48293,1.9768,175.48,1.2212,0.15985,933.09,0.15985,0.0,0.57502,1.8646,21.327,2.4633,0.21939,182.15,125.25129581375856,0.15269,0.087992,0.15269,225.77,0.0,0.49904,140.33,0.30985,0.0
4841,0.12439,0.39996,0.40458,2.4105,23.653,1.2133,0.21237,801.83,0.17991,148.67,1.4631,2.3136,1.311,4.993,0.46325,148.17,3.0248,0.19068,0.068738,0.19068,288.58,180.39,0.40594,39811.0,0.2938,0.26721
